employee_id,country,region,sector,age_group,gender,year,wellbeing_score,burnout_risk_score,weekly_work_hours,productivity_score,absenteeism_days_per_year,mental_health_support_access,remote_work_pct,salary_satisfaction,mental_health_diagnosis,presenteeism_score
EMP018245,United Kingdom,Europe,Government,36-45,Female,2017,70.2,5.66,40.7,57.4,6.5,0,0,4.3,0,49.3
EMP018246,Russia,Europe,Healthcare,46-55,Male,2020,51.7,6.97,46.1,41.7,10.7,0,19,3.7,1,60.0
EMP018247,Spain,Europe,Agriculture,26-35,Male,2023,64.9,4.75,46.9,58.8,5.2,1,19,4.2,0,33.6
EMP018248,Sweden,Europe,Agriculture,46-55,Female,2019,69.1,3.81,38.5,60.9,5.8,1,0,4.6,0,37.5
EMP018249,Egypt,Africa,Government,18-25,Female,2021,65.7,3.46,39.2,69.6,2.9,0,29,2.5,0,28.1
EMP018250,Kenya,Africa,Transportation,18-25,Male,2023,60.7,7.53,47.0,42.4,11.7,0,0,1.6,0,65.1
EMP018251,Egypt,Africa,Technology,26-35,Female,2022,74.9,7.0,41.8,56.6,8.3,0,68,2.0,1,49.4
EMP018252,Saudi Arabia,Middle East,Manufacturing,36-45,Non-binary,2024,61.3,5.93,44.9,54.1,10.1,0,10,2.9,0,38.0
EMP018253,Nigeria,Africa,Construction,26-35,Female,2021,37.4,5.13,44.8,36.8,10.1,0,2,3.0,1,29.0
EMP018254,Canada,North America,Agriculture,56-65,Male,2021,62.0,6.37,44.1,50.9,9.1,0,0,4.9,0,47.2
EMP018255,Nigeria,Africa,Technology,18-25,Male,2020,72.8,5.97,42.6,54.8,6.1,0,78,2.4,0,39.1
EMP018256,Germany,Europe,Transportation,36-45,Male,2021,60.7,4.75,44.2,63.2,7.0,1,22,3.3,1,33.5
EMP018257,Italy,Europe,Technology,46-55,Female,2022,77.2,8.58,43.3,49.9,10.7,0,86,4.6,0,80.4
EMP018258,Turkey,Middle East,Transportation,26-35,Male,2015,51.3,7.08,37.4,46.1,8.2,0,0,1.8,0,53.7
EMP018259,New Zealand,Oceania,Technology,26-35,Male,2015,70.9,8.42,47.5,37.4,10.3,1,0,2.3,0,65.9
EMP018260,UAE,Middle East,Finance,46-55,Male,2023,67.1,5.97,46.6,54.1,7.3,1,48,5.0,1,43.5
EMP018261,France,Europe,Transportation,26-35,Female,2019,61.7,4.39,37.4,51.3,5.3,1,0,3.7,0,28.5
EMP018262,Sweden,Europe,Transportation,18-25,Male,2024,59.3,3.85,40.3,53.1,4.1,1,21,4.1,1,34.4
EMP018263,Italy,Europe,Healthcare,18-25,Male,2016,71.2,7.72,47.4,48.9,11.0,1,0,4.0,0,60.8
EMP018264,Brazil,South America,Agriculture,56-65,Male,2015,62.3,4.82,42.4,52.8,8.0,0,0,2.2,0,44.9
EMP018265,Switzerland,Europe,Healthcare,26-35,Male,2018,67.5,7.5,50.6,61.5,11.5,1,0,4.9,0,70.0
EMP018266,Switzerland,Europe,Retail,26-35,Female,2015,86.6,5.92,36.0,62.7,4.5,0,0,4.1,0,44.4
EMP018267,United Kingdom,Europe,Government,18-25,Male,2015,69.1,6.2,39.3,59.4,6.4,1,0,3.4,0,50.1
EMP018268,Kenya,Africa,Education,26-35,Male,2015,67.7,8.05,36.9,45.0,10.2,1,0,2.5,0,74.4
EMP018269,Turkey,Middle East,Government,46-55,Male,2020,53.6,4.3,43.5,54.8,5.9,0,32,3.4,0,35.5
EMP018270,Sweden,Europe,Construction,36-45,Female,2015,42.0,4.73,44.0,32.6,6.2,0,0,4.1,1,41.4
EMP018271,China,Asia,Technology,26-35,Male,2017,51.0,5.64,42.6,50.4,10.1,1,0,1.8,0,50.8
EMP018272,Switzerland,Europe,Finance,56-65,Male,2015,77.4,5.26,44.1,63.7,8.2,1,0,5.0,0,41.6
EMP018273,Russia,Europe,Education,36-45,Female,2022,56.2,4.34,42.8,53.2,7.4,0,44,3.5,1,35.0
EMP018274,South Africa,Africa,Agriculture,18-25,Female,2022,54.9,4.15,47.5,55.0,6.3,0,14,2.0,0,32.0
EMP018275,Germany,Europe,Education,36-45,Female,2021,68.7,8.18,43.1,51.6,10.8,1,50,4.8,1,67.0
EMP018276,UAE,Middle East,Technology,26-35,Female,2024,61.3,6.75,43.0,49.3,7.8,1,80,2.0,0,49.0
EMP018277,Italy,Europe,Retail,36-45,Female,2023,63.1,7.7,38.7,52.5,9.8,1,0,4.3,0,52.9
EMP018278,Brazil,South America,Technology,56-65,Non-binary,2015,62.4,5.17,43.5,48.2,8.3,0,0,3.0,1,43.9
EMP018279,India,Asia,Retail,26-35,Female,2020,43.5,4.29,34.2,43.4,9.1,0,6,2.8,0,31.1
EMP018280,Switzerland,Europe,Finance,56-65,Male,2019,78.5,7.56,39.0,57.5,9.1,1,0,4.2,0,55.6
EMP018281,Argentina,South America,Technology,56-65,Female,2015,46.3,8.22,38.4,28.5,10.7,0,0,2.2,0,63.7
EMP018282,China,Asia,Finance,26-35,Female,2024,59.6,8.73,46.9,44.4,10.0,0,38,2.6,0,77.7
EMP018283,United States,North America,Agriculture,18-25,Male,2016,76.3,3.38,43.0,75.4,7.5,1,0,4.9,0,32.3
EMP018284,Kenya,Africa,Government,46-55,Male,2024,58.6,3.65,42.4,54.1,3.2,0,27,2.0,0,27.5
EMP018285,Germany,Europe,Construction,46-55,Female,2019,56.5,3.83,40.9,62.4,4.7,0,0,4.3,1,32.0
EMP018286,Switzerland,Europe,Technology,36-45,Female,2023,79.5,5.13,46.0,67.4,3.6,1,66,5.0,0,41.0
EMP018287,South Korea,Asia,Agriculture,26-35,Female,2023,46.5,5.92,42.0,42.4,10.9,1,11,4.2,0,53.3
EMP018288,Kenya,Africa,Government,36-45,Female,2024,53.2,5.46,38.1,52.4,9.5,0,37,3.1,0,47.2
EMP018289,Mexico,South America,Manufacturing,18-25,Female,2021,62.3,8.07,42.0,45.5,9.0,0,13,1.0,0,72.8
EMP018290,Poland,Europe,Construction,26-35,Female,2019,50.2,4.87,45.0,42.9,8.8,0,0,2.7,1,35.3
EMP018291,United States,North America,Technology,18-25,Male,2019,64.5,7.87,47.8,46.5,9.7,1,0,4.4,0,68.0
EMP018292,China,Asia,Transportation,56-65,Non-binary,2015,57.1,4.97,47.2,53.1,6.0,1,0,2.0,0,41.8
EMP018293,France,Europe,Education,18-25,Female,2019,66.3,6.44,42.5,50.8,7.1,1,0,5.0,0,45.6
EMP018294,United Kingdom,Europe,Finance,18-25,Female,2022,79.3,6.18,48.0,66.1,5.1,0,60,4.9,0,52.1
EMP018295,Argentina,South America,Healthcare,36-45,Male,2019,47.8,6.48,43.1,44.5,9.4,0,0,3.0,0,66.2
EMP018296,France,Europe,Construction,18-25,Female,2019,85.9,4.92,45.0,81.9,4.9,1,0,4.1,0,38.4
EMP018297,Switzerland,Europe,Finance,46-55,Male,2021,76.3,6.04,40.9,60.2,10.8,1,61,5.0,0,50.7
EMP018298,Mexico,South America,Finance,36-45,Male,2024,60.5,8.79,46.4,47.0,9.6,0,37,2.2,1,71.4
EMP018299,Japan,Asia,Technology,18-25,Female,2015,76.0,5.86,43.5,54.6,10.4,0,0,4.6,0,37.7
EMP018300,Turkey,Middle East,Manufacturing,56-65,Female,2022,39.7,4.52,37.6,43.2,11.1,1,0,3.9,0,35.5
EMP018301,Russia,Europe,Healthcare,18-25,Male,2021,52.4,7.19,43.8,42.5,10.4,1,5,2.1,0,61.7
EMP018302,South Korea,Asia,Transportation,18-25,Female,2018,69.8,5.69,49.5,64.9,4.2,1,0,3.9,0,42.0
EMP018303,Sweden,Europe,Retail,36-45,Non-binary,2018,68.9,5.74,42.1,69.0,6.7,1,0,4.4,0,51.7
EMP018304,UAE,Middle East,Transportation,36-45,Female,2015,61.0,6.43,43.4,50.1,8.3,0,0,3.8,1,45.2
EMP018305,Saudi Arabia,Middle East,Construction,56-65,Male,2020,63.0,4.89,48.6,55.6,6.6,0,6,3.0,0,44.2
EMP018306,Germany,Europe,Government,26-35,Male,2015,67.1,4.32,30.8,60.5,9.3,1,0,3.7,0,34.7
EMP018307,Singapore,Asia,Technology,56-65,Male,2021,73.8,5.06,40.0,55.8,4.0,1,62,5.0,0,45.4
EMP018308,South Korea,Asia,Manufacturing,26-35,Female,2024,49.0,7.01,38.1,40.9,10.4,1,9,4.2,0,51.1
EMP018309,South Africa,Africa,Retail,26-35,Male,2023,57.2,3.33,35.0,58.8,3.7,1,10,1.5,0,24.7
EMP018310,Brazil,South America,Healthcare,36-45,Male,2024,56.5,6.32,48.3,46.5,6.8,1,23,2.4,1,49.6
EMP018311,UAE,Middle East,Healthcare,56-65,Male,2023,65.8,8.12,39.5,38.2,5.1,1,22,4.2,0,61.9
EMP018312,Egypt,Africa,Government,18-25,Female,2021,69.4,5.76,40.1,65.9,10.1,1,39,2.2,1,38.2
EMP018313,United States,North America,Government,26-35,Male,2019,62.7,4.46,44.2,61.3,6.5,1,0,4.5,0,36.4
EMP018314,India,Asia,Finance,36-45,Male,2015,51.0,6.98,41.8,42.1,8.0,0,0,1.8,1,49.9
EMP018315,Australia,Oceania,Manufacturing,36-45,Female,2016,63.3,4.91,43.6,64.1,10.0,0,0,4.7,1,47.1
EMP018316,Australia,Oceania,Manufacturing,18-25,Female,2017,59.0,5.32,43.2,56.1,9.8,1,0,3.5,0,45.9
EMP018317,India,Asia,Government,26-35,Male,2017,62.5,4.85,38.2,58.4,7.0,1,0,3.4,1,34.4
EMP018318,Japan,Asia,Retail,36-45,Male,2021,59.0,7.15,42.4,41.5,11.6,0,6,4.6,0,61.1
EMP018319,South Korea,Asia,Technology,56-65,Female,2021,55.2,7.03,46.5,42.3,7.9,0,80,3.0,0,52.2
EMP018320,China,Asia,Technology,36-45,Female,2015,54.3,7.71,43.0,41.5,12.0,1,0,3.9,0,63.0
EMP018321,Singapore,Asia,Transportation,36-45,Male,2018,73.1,7.72,40.6,53.2,9.4,1,0,4.1,0,60.3
EMP018322,Argentina,South America,Finance,26-35,Male,2024,64.4,5.44,47.6,58.1,2.7,1,57,2.6,0,42.5
EMP018323,UAE,Middle East,Agriculture,26-35,Female,2021,76.8,5.06,45.3,64.6,6.9,1,7,4.7,0,46.8
EMP018324,New Zealand,Oceania,Construction,56-65,Female,2022,66.2,4.03,45.6,69.7,7.8,1,9,4.4,0,36.2
EMP018325,Singapore,Asia,Technology,36-45,Female,2019,64.8,7.25,36.0,64.3,9.4,1,0,5.0,0,62.2
EMP018326,Spain,Europe,Government,18-25,Female,2024,66.5,4.8,37.9,57.8,6.9,0,25,3.4,0,35.2
EMP018327,China,Asia,Transportation,26-35,Male,2020,51.6,6.65,26.6,47.0,9.8,0,0,2.8,0,56.3
EMP018328,China,Asia,Agriculture,46-55,Female,2019,50.4,4.91,44.4,47.1,9.2,1,0,2.8,0,40.2
EMP018329,Turkey,Middle East,Retail,18-25,Male,2016,51.7,6.99,36.6,41.3,7.5,0,0,3.4,1,51.9
EMP018330,Turkey,Middle East,Healthcare,36-45,Female,2022,66.0,7.68,43.7,46.8,12.4,1,19,4.8,0,61.9
EMP018331,Argentina,South America,Technology,46-55,Non-binary,2018,48.2,4.69,37.9,52.7,7.6,1,0,2.8,0,38.5
EMP018332,Spain,Europe,Manufacturing,56-65,Female,2020,69.4,8.52,36.6,48.2,13.8,1,9,3.6,0,71.4
EMP018333,South Africa,Africa,Government,26-35,Male,2021,48.1,4.85,38.4,46.8,4.9,0,37,1.0,0,40.9
EMP018334,United States,North America,Finance,36-45,Female,2021,80.5,6.74,38.9,63.9,10.9,0,55,4.1,1,50.7
EMP018335,Japan,Asia,Transportation,46-55,Female,2016,65.7,7.09,37.8,47.7,7.9,1,0,3.9,0,50.9
EMP018336,UAE,Middle East,Manufacturing,36-45,Male,2019,58.8,6.73,39.1,46.7,9.8,1,0,4.8,0,51.3
EMP018337,Australia,Oceania,Government,36-45,Male,2016,71.6,3.81,33.7,69.4,4.6,0,0,5.0,0,29.9
EMP018338,China,Asia,Healthcare,26-35,Female,2021,56.7,7.93,34.8,40.2,9.8,1,21,3.0,0,61.1
EMP018339,Italy,Europe,Education,56-65,Male,2022,59.9,7.41,39.2,49.3,9.8,1,42,2.3,0,64.3
EMP018340,Mexico,South America,Government,18-25,Male,2015,49.3,3.86,38.2,54.9,7.0,1,0,2.3,0,23.6
EMP018341,South Africa,Africa,Manufacturing,36-45,Female,2021,48.7,5.95,42.3,40.9,7.3,0,10,2.1,0,43.2
EMP018342,Germany,Europe,Manufacturing,26-35,Female,2020,59.7,3.7,31.8,64.5,6.2,1,0,3.8,1,36.6
EMP018343,Norway,Europe,Technology,26-35,Female,2023,78.3,7.55,48.1,55.1,7.0,1,70,5.0,0,63.1
EMP018344,New Zealand,Oceania,Education,36-45,Female,2016,62.1,6.25,43.1,52.6,12.8,1,0,4.2,0,54.5
EMP018345,South Africa,Africa,Technology,36-45,Female,2021,61.5,4.79,40.8,48.6,8.3,0,76,2.3,0,43.4
EMP018346,Brazil,South America,Healthcare,36-45,Male,2021,54.3,6.58,40.4,31.6,10.9,0,10,3.3,1,56.8
EMP018347,Spain,Europe,Retail,46-55,Male,2016,65.6,5.79,44.0,62.3,6.3,1,0,4.0,0,49.5
EMP018348,Canada,North America,Healthcare,46-55,Female,2018,67.9,7.84,42.0,50.1,11.8,0,0,3.9,0,62.4
EMP018349,Brazil,South America,Construction,46-55,Male,2023,62.5,5.31,46.8,48.5,7.0,0,10,3.9,0,51.0
EMP018350,South Korea,Asia,Retail,18-25,Female,2024,63.5,5.38,43.8,60.3,5.7,1,16,2.9,0,42.0
EMP018351,Switzerland,Europe,Construction,26-35,Male,2017,59.7,5.65,35.5,56.6,11.5,1,0,5.0,0,48.4
EMP018352,China,Asia,Transportation,46-55,Female,2019,62.6,5.85,40.7,51.4,10.8,0,0,3.8,0,44.3
EMP018353,Brazil,South America,Healthcare,56-65,Female,2021,62.6,8.34,49.6,47.9,9.1,0,15,1.5,0,65.5
EMP018354,Singapore,Asia,Manufacturing,56-65,Female,2023,72.1,5.18,41.1,51.3,7.7,1,2,5.0,0,46.6
EMP018355,New Zealand,Oceania,Manufacturing,18-25,Female,2022,65.5,4.84,42.6,55.9,4.9,1,2,4.6,0,32.3
EMP018356,Spain,Europe,Technology,26-35,Female,2015,71.3,6.11,43.9,53.2,10.9,1,0,3.0,0,55.2
EMP018357,Norway,Europe,Healthcare,56-65,Male,2019,90.6,7.15,47.6,66.1,7.2,1,0,5.0,0,55.7
EMP018358,Germany,Europe,Finance,36-45,Female,2017,58.3,7.25,39.3,39.2,10.5,0,0,3.4,0,54.3
EMP018359,Argentina,South America,Healthcare,26-35,Female,2024,64.6,8.7,50.6,40.7,8.1,0,0,2.7,0,69.1
EMP018360,South Korea,Asia,Healthcare,18-25,Male,2019,68.2,6.64,48.7,60.9,11.7,1,0,3.9,0,54.7
EMP018361,Argentina,South America,Healthcare,18-25,Female,2015,67.2,4.74,39.3,65.5,6.4,0,0,3.4,0,40.6
EMP018362,Brazil,South America,Government,36-45,Male,2015,45.2,5.84,38.2,44.9,10.5,0,0,2.1,0,45.7
EMP018363,Egypt,Africa,Construction,46-55,Male,2020,58.0,5.67,41.0,53.2,6.7,0,16,1.0,0,48.2
EMP018364,Saudi Arabia,Middle East,Agriculture,36-45,Female,2017,51.6,4.29,46.9,61.2,7.5,1,0,1.5,0,30.2
EMP018365,Brazil,South America,Government,46-55,Female,2019,53.9,5.81,31.5,39.8,9.5,1,0,2.7,0,47.5
EMP018366,Norway,Europe,Retail,46-55,Female,2016,70.1,4.21,40.7,72.8,6.8,1,0,5.0,0,32.3
EMP018367,New Zealand,Oceania,Manufacturing,18-25,Female,2015,57.0,5.12,46.8,52.6,8.5,1,0,2.4,0,43.1
EMP018368,Italy,Europe,Agriculture,46-55,Female,2016,58.4,4.32,47.8,60.8,9.3,1,0,2.6,0,34.0
EMP018369,Mexico,South America,Agriculture,36-45,Male,2020,53.8,5.24,37.4,55.6,8.2,1,2,2.9,0,35.3
EMP018370,France,Europe,Retail,36-45,Male,2022,57.8,5.49,40.0,49.7,10.2,1,16,4.7,0,41.9
EMP018371,United Kingdom,Europe,Technology,18-25,Female,2020,66.0,7.12,51.1,63.1,13.0,1,72,2.6,0,53.9
EMP018372,South Africa,Africa,Technology,26-35,Male,2022,56.3,6.29,44.5,43.4,8.4,0,74,1.0,0,47.7
EMP018373,Japan,Asia,Technology,46-55,Female,2015,61.5,6.8,41.0,43.6,10.0,1,0,2.6,0,52.9
EMP018374,Turkey,Middle East,Finance,36-45,Male,2018,67.4,7.82,44.9,45.6,12.0,1,0,1.0,0,58.4
EMP018375,Norway,Europe,Retail,56-65,Male,2020,75.4,6.15,41.5,65.1,10.4,1,0,5.0,0,54.0
EMP018376,Poland,Europe,Technology,18-25,Male,2021,67.5,5.79,44.9,60.6,7.6,1,80,3.1,0,45.1
EMP018377,New Zealand,Oceania,Government,18-25,Male,2017,59.0,6.53,49.8,46.9,10.9,1,0,5.0,0,53.4
EMP018378,Switzerland,Europe,Retail,46-55,Female,2020,95.0,5.61,40.6,80.5,5.7,0,3,4.1,0,46.5
EMP018379,Sweden,Europe,Retail,18-25,Female,2021,59.8,6.51,39.8,48.5,8.6,1,4,4.5,0,45.4
EMP018380,Germany,Europe,Finance,46-55,Female,2018,64.7,8.29,43.9,44.7,9.9,1,0,2.7,0,61.4
EMP018381,Brazil,South America,Retail,18-25,Female,2018,62.3,5.01,29.6,62.5,6.6,0,0,2.3,0,42.7
EMP018382,Nigeria,Africa,Finance,46-55,Female,2022,62.6,8.73,48.0,44.0,13.8,0,67,3.8,0,73.3
EMP018383,Poland,Europe,Construction,18-25,Male,2023,62.9,4.5,48.7,59.0,10.6,1,12,2.0,0,32.1
EMP018384,Japan,Asia,Finance,18-25,Male,2021,65.7,5.74,47.9,52.3,6.1,1,53,4.2,0,43.8
EMP018385,UAE,Middle East,Finance,46-55,Female,2024,49.8,6.87,46.4,39.4,14.5,1,45,4.0,1,50.0
EMP018386,Netherlands,Europe,Manufacturing,18-25,Female,2021,53.4,5.21,38.3,49.9,6.9,1,0,3.6,0,35.6
EMP018387,Nigeria,Africa,Finance,26-35,Female,2024,57.6,10.0,43.4,35.9,13.0,0,65,3.9,0,82.5
EMP018388,Brazil,South America,Construction,18-25,Male,2017,62.5,6.34,47.6,48.8,9.0,0,0,3.3,0,61.2
EMP018389,South Korea,Asia,Agriculture,36-45,Male,2017,63.9,5.49,39.1,62.0,5.7,1,0,2.7,0,48.4
EMP018390,Norway,Europe,Construction,36-45,Female,2024,75.5,4.77,37.8,60.9,6.8,1,12,5.0,0,37.7
EMP018391,Canada,North America,Agriculture,56-65,Male,2022,63.9,4.71,41.2,60.7,8.0,1,7,5.0,1,36.5
EMP018392,Egypt,Africa,Transportation,36-45,Male,2018,53.2,4.72,36.9,51.0,11.4,1,0,2.8,0,43.3
EMP018393,Switzerland,Europe,Agriculture,18-25,Female,2021,72.6,6.04,52.1,59.4,9.5,0,0,5.0,0,53.5
EMP018394,Russia,Europe,Manufacturing,18-25,Male,2020,65.5,6.53,45.0,48.1,6.3,0,9,3.1,1,49.9
EMP018395,China,Asia,Construction,26-35,Male,2021,57.2,4.19,36.5,54.6,4.3,0,8,3.4,0,36.0
EMP018396,Argentina,South America,Education,36-45,Male,2023,57.4,4.52,39.5,57.1,6.0,1,34,3.7,0,30.2
EMP018397,Sweden,Europe,Education,46-55,Female,2022,66.6,3.8,37.9,61.5,8.6,1,43,4.2,0,34.7
EMP018398,China,Asia,Finance,36-45,Male,2017,51.9,7.67,48.0,40.4,12.9,0,0,3.2,0,62.2
EMP018399,Turkey,Middle East,Transportation,36-45,Male,2020,61.5,6.1,48.2,61.8,11.1,0,18,3.4,1,43.3
EMP018400,China,Asia,Transportation,18-25,Non-binary,2018,73.8,6.81,33.9,60.1,7.0,0,0,2.8,1,54.3
EMP018401,India,Asia,Healthcare,18-25,Female,2019,64.4,8.33,46.9,48.1,14.8,1,0,3.0,0,72.1
EMP018402,France,Europe,Transportation,36-45,Female,2019,74.2,5.31,44.3,67.1,5.3,1,0,4.1,1,53.5
EMP018403,Spain,Europe,Healthcare,46-55,Male,2016,53.2,7.1,46.7,49.8,6.6,1,0,3.7,1,60.5
EMP018404,Sweden,Europe,Retail,36-45,Non-binary,2015,64.6,4.85,45.5,57.2,11.1,1,0,5.0,1,42.1
EMP018405,South Africa,Africa,Agriculture,18-25,Male,2024,47.7,4.45,46.3,60.7,8.4,0,4,4.5,1,34.4
EMP018406,Spain,Europe,Agriculture,26-35,Female,2021,63.8,4.22,38.6,67.3,6.3,1,12,3.4,0,44.1
EMP018407,Netherlands,Europe,Government,56-65,Male,2022,73.5,3.38,38.4,72.9,3.4,1,32,5.0,0,33.7
EMP018408,Mexico,South America,Manufacturing,26-35,Male,2020,51.1,3.51,37.3,64.2,9.0,1,0,2.6,0,34.2
EMP018409,Italy,Europe,Construction,56-65,Male,2019,55.4,5.66,46.2,58.6,5.3,1,0,3.1,0,35.5
EMP018410,Norway,Europe,Transportation,26-35,Female,2023,61.1,7.39,39.3,38.9,8.0,1,5,5.0,0,65.2
EMP018411,France,Europe,Manufacturing,36-45,Male,2024,65.8,4.33,38.9,65.6,7.1,0,8,5.0,0,44.8
EMP018412,United Kingdom,Europe,Construction,36-45,Female,2019,67.5,5.53,39.5,64.9,7.4,1,0,5.0,0,40.3
EMP018413,Kenya,Africa,Technology,36-45,Female,2024,62.3,4.71,33.6,61.5,0.9,1,67,2.8,0,35.5
EMP018414,Switzerland,Europe,Transportation,46-55,Female,2021,75.4,6.09,37.3,66.1,6.5,1,16,4.6,0,50.2
EMP018415,South Korea,Asia,Transportation,56-65,Male,2020,56.9,4.64,37.2,60.4,6.4,1,14,4.9,1,34.6
EMP018416,Canada,North America,Manufacturing,46-55,Male,2017,55.8,4.42,42.4,54.7,11.3,0,0,4.5,0,32.8
EMP018417,United States,North America,Healthcare,18-25,Female,2021,63.0,7.94,42.6,45.2,12.7,1,11,5.0,0,56.6
EMP018418,Brazil,South America,Finance,36-45,Female,2022,61.6,6.74,44.0,59.6,9.3,0,47,3.7,1,54.3
EMP018419,South Africa,Africa,Government,18-25,Male,2016,54.0,4.35,36.9,54.6,7.7,0,0,2.4,1,29.6
EMP018420,Italy,Europe,Retail,18-25,Female,2023,51.8,6.98,40.7,34.3,11.4,1,24,4.2,0,60.0
EMP018421,Norway,Europe,Healthcare,46-55,Female,2023,72.3,8.06,47.8,52.2,10.3,0,11,4.2,0,73.2
EMP018422,South Africa,Africa,Agriculture,36-45,Female,2023,70.4,5.33,38.4,67.2,8.4,0,12,1.9,1,47.3
EMP018423,Norway,Europe,Government,36-45,Female,2023,67.6,6.22,37.0,58.4,6.2,1,29,5.0,0,56.1
EMP018424,Sweden,Europe,Manufacturing,46-55,Female,2015,74.6,4.34,43.1,68.8,8.5,1,0,3.8,0,41.0
EMP018425,Saudi Arabia,Middle East,Construction,56-65,Male,2023,79.1,5.38,38.7,65.0,6.9,1,0,4.0,0,44.5
EMP018426,Spain,Europe,Retail,18-25,Female,2015,70.3,5.69,41.5,60.6,6.9,1,0,5.0,0,45.7
EMP018427,Nigeria,Africa,Education,56-65,Female,2023,68.2,6.85,46.5,45.1,12.2,0,48,1.2,0,52.6
EMP018428,Saudi Arabia,Middle East,Government,36-45,Male,2016,52.2,4.87,35.3,49.0,10.8,1,0,2.6,0,37.5
EMP018429,Mexico,South America,Education,26-35,Male,2021,49.9,8.15,43.8,38.5,12.4,0,44,2.1,0,63.9
EMP018430,UAE,Middle East,Healthcare,26-35,Male,2018,66.1,3.91,39.6,64.8,5.3,1,0,3.2,0,39.4
EMP018431,Russia,Europe,Retail,26-35,Male,2021,67.2,7.6,40.0,45.8,10.3,0,3,3.8,0,53.3
EMP018432,Mexico,South America,Healthcare,26-35,Female,2022,56.1,6.14,47.4,44.0,6.7,1,12,2.6,0,50.2
EMP018433,Saudi Arabia,Middle East,Technology,26-35,Female,2022,71.7,6.54,51.1,55.6,11.3,0,62,3.9,1,53.6
EMP018434,United States,North America,Technology,26-35,Male,2022,71.4,5.97,48.4,54.5,8.3,1,72,4.0,0,48.9
EMP018435,Poland,Europe,Technology,46-55,Male,2024,58.8,4.42,41.5,60.2,6.7,0,69,5.0,0,35.4
EMP018436,Mexico,South America,Finance,46-55,Male,2015,59.4,8.08,42.3,48.5,10.8,0,0,3.2,0,61.6
EMP018437,United Kingdom,Europe,Technology,46-55,Male,2019,57.0,7.38,42.9,37.9,13.5,1,0,3.8,1,54.2
EMP018438,Russia,Europe,Transportation,18-25,Male,2021,60.2,6.05,36.6,48.5,8.6,1,15,3.2,1,45.2
EMP018439,Russia,Europe,Finance,18-25,Female,2024,58.1,8.1,47.1,44.1,9.2,0,64,2.6,1,72.6
EMP018440,United States,North America,Finance,26-35,Female,2021,69.9,7.51,44.3,56.5,8.0,1,74,5.0,0,57.6
EMP018441,Poland,Europe,Retail,46-55,Male,2021,52.1,5.36,36.2,49.8,13.6,1,0,2.9,1,50.1
EMP018442,India,Asia,Technology,46-55,Female,2015,53.8,7.7,36.2,54.1,10.6,0,0,2.6,0,58.3
EMP018443,Germany,Europe,Technology,26-35,Male,2015,63.1,7.65,40.8,49.9,11.5,0,0,3.4,0,61.9
EMP018444,Japan,Asia,Manufacturing,36-45,Female,2024,63.8,5.59,43.9,50.8,6.3,0,0,3.8,0,45.4
EMP018445,Canada,North America,Transportation,36-45,Male,2023,70.6,6.24,46.6,58.8,9.2,1,31,4.1,0,48.1
EMP018446,Poland,Europe,Healthcare,46-55,Female,2020,68.7,8.88,45.2,50.3,8.5,0,2,3.9,0,77.5
EMP018447,New Zealand,Oceania,Retail,26-35,Male,2020,73.2,5.6,38.7,67.2,8.1,1,2,3.7,0,48.5
EMP018448,Poland,Europe,Finance,46-55,Male,2017,63.6,7.38,50.5,54.4,6.7,0,0,3.3,0,56.0
EMP018449,Brazil,South America,Retail,56-65,Female,2018,52.3,4.6,44.1,47.7,11.0,1,0,1.7,1,43.0
EMP018450,Germany,Europe,Construction,56-65,Male,2023,87.6,5.08,42.5,84.0,2.3,1,5,2.5,0,39.4
EMP018451,Brazil,South America,Construction,36-45,Female,2015,50.0,5.78,46.7,42.5,10.3,0,0,3.5,1,42.0
EMP018452,South Africa,Africa,Manufacturing,56-65,Male,2015,64.4,5.39,37.7,65.3,10.6,0,0,2.3,0,31.2
EMP018453,Singapore,Asia,Agriculture,18-25,Female,2015,70.1,5.3,42.0,61.8,8.2,1,0,4.6,0,42.0
EMP018454,Japan,Asia,Construction,36-45,Male,2023,65.9,6.46,45.1,48.8,8.9,1,4,3.6,0,63.6
EMP018455,Spain,Europe,Finance,56-65,Non-binary,2015,62.1,7.93,44.4,41.7,10.2,1,0,4.7,1,73.2
EMP018456,Mexico,South America,Agriculture,36-45,Female,2016,50.6,3.48,48.7,60.5,7.4,0,0,2.9,0,22.0
EMP018457,Australia,Oceania,Transportation,46-55,Male,2021,72.2,6.63,45.7,58.3,8.9,1,14,4.9,0,53.0
EMP018458,Canada,North America,Technology,46-55,Female,2023,62.5,6.96,48.9,45.9,7.7,1,72,4.9,1,54.1
EMP018459,France,Europe,Construction,56-65,Male,2015,74.7,5.04,44.0,63.2,5.3,1,0,4.4,0,49.6
EMP018460,Brazil,South America,Transportation,36-45,Female,2020,52.2,5.39,49.9,55.9,9.0,1,1,2.9,1,52.0
EMP018461,United Kingdom,Europe,Transportation,18-25,Male,2015,67.7,7.63,41.4,55.1,10.6,1,0,3.5,0,65.2
EMP018462,Australia,Oceania,Government,56-65,Male,2019,71.8,6.27,40.3,61.6,9.0,1,0,4.9,1,49.3
EMP018463,South Africa,Africa,Construction,18-25,Male,2020,68.1,5.54,46.7,57.7,10.7,1,6,2.6,0,49.5
